date,A,AA,AAN,AAP,AAV,AB,ABB,ABM,ABT,ACCO,ACM,ACN,ADC,ADS,ADX,AED,AEG,AEH,AEM,AER,AET,AFB,AFL,AGC,AGCO,AGI,AGN,AHC,AIN,AIR,AJRD,AKP,AKR,AKS,ALB,ALE,ALG,ALK,ALL,ALX,AMG,ANF,ANW,AOI,APD,AQN,ARE,ASX,ATI,ATU,ATV,AVK,AWF,AYI,AYR,DDD,EGHT,GCH,JEQ,LCM,LNT,MMM,NCV,NFJ,NIE,PEO,SGF,Y
2017-02-27,51.311874,34.779999,27.253084,156.702271,6.05,22.241432,21.756563,41.080177,44.716225,13.9,37.150002,120.363411,48.530865,245.156021,12.500669,24.74593,5.050378,24.180965,42.183796,45.66,128.129059,12.901992,71.14035,5.771935,61.524323,7.310726,243.7612,5.89651,46.41436,34.200539,19.879999,12.917551,31.738811,8.37,91.447975,65.684517,76.444298,96.682236,80.365036,426.077179,168.372116,11.571152,10.095696,14.05,136.652054,8.812953,117.852394,5.965879,19.629999,27.206573,8.77,14.990741,12.18881,219.365662,23.012503,16.940001,15.65,9.363075,7.8,7.978988,38.167156,183.810455,6.299156,12.322868,18.617119,18.571787,9.79,647.25
2017-02-28,50.9543,34.59,27.193275,156.372772,6.0,22.288456,21.804911,40.299671,44.342442,13.4,36.349998,120.07914,48.094784,241.390793,12.473195,24.621864,5.050378,24.200068,42.134125,45.299999,127.436256,12.930877,71.160019,5.7812,60.540485,7.210989,242.345657,5.850081,44.880413,34.210472,19.389999,12.965858,31.174303,8.33,100.398926,65.753006,74.89946,96.662483,81.175209,424.069092,167.345673,11.269624,9.947955,14.35,137.720718,8.783963,116.71759,5.956241,19.209999,26.507689,8.08,14.888063,12.198282,210.844101,23.205643,15.2,15.1,9.333257,7.79,7.997565,38.587433,183.25975,6.317387,12.304197,18.560476,18.543447,9.79,645.799988
2017-03-01,51.689316,37.990002,27.651814,156.442657,6.05,22.100365,22.220703,40.655346,44.844097,13.9,37.84,121.618111,47.619938,246.000443,12.656354,24.593237,5.182785,24.200068,41.925491,46.09,128.70311,12.903811,71.779655,5.818258,62.011269,7.310726,242.810898,5.803652,46.909184,34.737251,19.870001,12.94356,30.911518,8.74,101.536339,65.733444,77.062233,99.053848,81.69886,426.242096,168.720871,11.202541,10.243438,15.25,140.877701,8.822617,115.612152,5.917689,19.940001,27.156654,8.13,14.972074,12.217328,212.360809,24.036137,15.09,15.0,9.432652,7.83,8.006853,38.196484,186.711533,6.33562,12.453566,18.62656,18.874075,9.82,655.049988
2017-03-02,51.033764,35.849998,28.120317,157.121628,5.9,21.959301,21.930616,40.694862,44.942463,13.75,36.959999,121.892578,47.174171,242.344513,12.573932,24.507347,5.173327,24.161863,40.325966,45.810001,128.178558,12.894146,71.002647,5.808994,60.610054,6.841962,242.484238,5.803652,46.265915,34.051449,21.59,12.914473,31.106173,8.29,101.931953,65.625824,75.7267,95.219757,80.770119,418.112854,167.614746,12.764572,10.39118,15.3,137.818771,8.957904,114.467575,5.917689,18.98,26.55761,8.5,14.906731,12.188759,213.548233,23.572605,14.62,14.7,9.343195,7.8,7.941833,38.362637,186.741043,6.326504,12.266856,18.617119,18.770166,9.97,648.650024
2017-03-03,51.629719,36.380001,27.871113,155.114685,5.75,21.583122,22.027313,40.319431,44.509659,13.3,37.110001,121.196609,47.32922,243.030014,12.647198,24.51689,5.36248,24.171415,40.961803,46.119999,129.346436,12.845819,71.081329,5.836788,61.057247,7.071358,243.147461,5.803652,45.91954,33.892418,21.5,12.895081,31.047777,8.34,103.62323,65.870399,75.886169,97.769241,80.878807,416.997223,168.162827,11.729608,11.179138,15.35,136.789307,8.967566,115.034973,5.908052,19.059999,26.65745,8.64,14.962737,12.179237,209.117828,23.543634,14.53,14.9,9.392893,7.78,7.941833,38.303989,186.170654,6.326504,12.341539,18.62656,18.694593,10.07,645.109985
2017-03-06,50.904636,36.93,27.302925,154.016342,5.85,21.630146,21.824251,39.983517,44.391628,13.1,36.509998,120.804512,46.805923,243.84462,12.610566,24.450087,5.315191,24.200068,39.85902,45.240002,129.95015,12.787822,71.002647,5.818258,60.729309,6.662436,239.910522,5.710793,45.771088,33.763214,21.58,12.856299,30.843388,8.17,100.992355,65.694298,75.756607,95.486565,80.365036,410.808167,166.608261,11.499616,10.686665,14.65,136.583405,8.986893,114.956711,5.917689,18.610001,26.85713,8.79,14.916066,12.150671,204.46788,22.983532,14.64,14.85,9.452531,7.77,7.941833,38.294216,185.767456,6.372083,12.304197,18.551033,18.666252,10.15,644.52002
2017-03-07,50.864906,35.799999,27.103563,151.759781,6.1,21.630146,21.86293,39.736523,44.263752,12.85,36.369999,121.686729,46.641186,243.44725,12.573932,24.287849,5.324649,24.209618,39.719936,45.02,129.247437,12.691165,70.766594,5.7812,60.192669,6.632514,237.178421,5.664364,45.078339,33.773151,22.0,12.827211,30.220486,7.77,102.653969,65.381241,75.367905,93.994431,80.483597,412.001312,165.980453,11.231291,10.932902,14.7,136.906952,9.015882,114.614319,5.975517,17.719999,26.75729,8.89,14.888063,12.07449,204.966797,22.790394,14.65,14.85,9.432652,7.75,7.932544,38.391956,185.9543,6.362968,12.285526,18.532152,18.571787,10.24,640.359985
2017-03-08,51.06356,35.990002,27.582035,154.974884,5.85,21.5361,21.795244,41.989113,44.617863,12.55,35.810001,122.000404,45.284489,244.579803,12.546458,24.326019,5.305734,24.152317,39.789474,45.310001,130.355942,12.623504,70.707588,5.76267,59.447338,6.851936,237.02002,5.850081,44.632996,33.226498,21.959999,12.78843,29.441858,7.78,101.615448,63.786575,73.434372,94.073486,80.157555,405.094421,165.771194,11.327122,10.637418,14.5,136.828522,8.899923,113.176262,5.965879,17.75,26.55761,9.13,14.729383,12.017356,206.423645,22.751764,14.54,14.6,9.532047,7.74,7.904677,37.522079,186.367355,6.271808,12.285526,18.541594,18.212822,10.25,640.630005
2017-03-09,51.083427,35.360001,27.352768,154.914963,5.9,21.442057,21.621191,41.840919,44.883446,12.25,35.110001,120.745697,44.80965,246.308411,12.5373,24.192415,5.36248,24.161863,39.600716,44.889999,131.444641,12.478518,70.904282,5.679287,58.821266,6.762173,237.752533,5.710793,43.692841,33.166866,22.120001,12.681779,28.857887,7.79,101.378082,63.189796,72.926064,93.658455,80.592285,402.290924,164.724854,11.279206,10.834406,14.3,135.867706,8.764636,111.229485,5.888776,17.32,26.407848,9.04,14.533363,11.817383,207.780716,22.481371,14.46,14.5,9.502229,7.72,7.830369,37.434113,186.75087,6.027931,12.199547,18.474205,18.175037,10.17,640.900024
2017-03-10,51.798573,34.529999,27.920956,153.736771,5.9,21.395035,21.891937,42.730103,44.97197,12.85,36.07,121.480881,44.974388,246.576645,12.555617,24.287849,5.447598,24.142765,40.931999,45.139999,131.434738,12.507516,70.835434,5.753406,59.139275,6.991568,238.712738,5.757223,44.138176,32.719604,21.969999,12.720561,28.692429,7.68,101.922058,63.669178,72.965935,95.466805,81.066536,395.325714,163.329697,11.480449,10.834406,14.65,136.053986,8.899923,106.44574,5.8695,17.370001,27.855537,9.04,14.63604,11.826906,211.133469,22.558626,14.58,14.65,9.571806,7.73,7.839656,37.737106,188.039154,6.156771,12.323739,18.406816,18.127806,10.27,642.469971
2017-03-13,52.096554,34.700001,28.338041,154.11618,5.95,21.395035,21.891937,43.09565,44.78508,12.95,36.25,121.588707,45.265106,246.199127,12.592249,24.278307,5.457056,24.123665,40.98167,44.860001,131.256577,12.51718,70.864952,5.713263,58.890827,7.210989,238.217804,5.710793,44.385586,33.395466,22.059999,12.70117,29.120674,7.89,103.678146,63.903976,73.30481,95.437157,81.115929,395.849579,163.230057,11.19296,11.150164,14.75,135.122589,8.909586,106.719658,5.975517,17.459999,28.204979,9.75,14.423815,11.788815,209.74646,22.336515,14.57,14.5,9.681141,7.78,7.802502,37.87394,188.344025,5.981915,12.26642,18.397188,18.146696,10.4,642.599976
2017-03-14,51.85817,34.189999,28.777082,153.477173,5.85,21.206945,21.824251,42.986977,44.067024,12.9,35.720001,121.461281,45.236034,243.924103,12.564775,24.488258,5.381395,24.161863,39.66032,45.119999,130.603378,12.526847,70.658401,5.573231,58.940521,6.822015,237.029922,5.803652,43.791801,33.087353,21.879999,12.70117,29.49052,7.95,103.132462,63.962673,73.404472,93.381775,81.194969,399.109039,163.718353,11.154628,11.051489,13.9,133.514664,8.91925,105.82943,5.946603,17.42,27.855537,10.0,14.236005,11.712638,205.306061,22.548967,14.03,14.2,9.631443,7.77,7.774636,37.991226,187.173752,5.899088,12.199547,18.320173,17.976662,10.39,641.890015
2017-03-15,53.735432,35.139999,29.415684,152.688339,6.1,21.206945,22.240044,43.767475,44.578514,13.2,36.349998,122.333694,46.137272,243.943985,12.63804,24.583694,5.390852,24.247816,42.71035,45.360001,132.731262,12.584842,71.160019,5.675921,60.31192,7.649833,238.237595,5.803652,44.43507,33.673759,22.02,12.749648,30.308081,8.36,104.392479,65.44973,75.886169,94.231598,81.6297,409.226959,165.282883,11.317538,11.248837,14.2,135.289246,9.102853,108.010979,6.120086,17.75,28.35474,9.6,14.433207,11.836428,206.902618,22.89662,14.46,14.25,9.750718,7.81,7.821079,38.685181,188.029312,6.046336,12.304633,18.406816,18.288395,10.44,637.059998
2017-03-16,52.692505,35.380001,29.984444,153.177612,6.0,21.300989,22.365747,43.895916,44.24408,13.2,36.080002,121.647522,46.272938,243.486984,12.656354,24.736385,5.52326,24.266916,41.975166,45.630001,131.692062,12.468852,71.20919,5.722599,60.301987,7.659806,237.000229,5.757223,44.504608,33.624069,22.299999,12.672082,30.113424,8.25,103.191994,65.214928,76.095459,93.026031,81.896454,418.820984,165.422394,11.557114,11.051489,15.25,135.269638,9.083526,107.482712,6.10081,18.129999,28.254898,9.19,14.414423,11.750726,208.978119,22.877306,14.72,15.1,9.800415,7.85,7.858234,38.245354,187.154083,6.055538,12.26642,18.416441,18.231714,10.54,635.22998
2017-03-17,52.950756,34.970001,30.004398,152.169144,5.95,21.018856,22.501123,44.014473,44.450638,13.35,35.650002,122.745392,46.728401,243.407501,12.628881,24.765017,5.438141,24.314669,42.094383,45.459999,130.445007,12.536512,71.337051,5.797282,60.570305,8.188413,234.98085,5.850081,45.696697,34.011696,22.83,12.730256,30.035563,8.31,105.374695,65.919312,77.570541,92.255264,81.856941,414.71759,162.2435,11.499616,11.298174,14.65,136.799103,9.102853,107.874016,6.226103,18.02,28.554422,9.04,14.527111,11.788815,207.890472,23.138042,14.64,15.3,9.770597,7.87,7.876811,38.66563,189.17009,6.073945,12.26642,18.435696,18.241161,10.47,630.669983
2017-03-20,52.791832,34.900002,29.275991,152.209076,6.0,21.018856,22.501123,43.490841,44.24408,13.5,35.130001,121.931793,46.641186,242.940567,12.610566,24.726843,5.381395,24.362419,42.750092,45.25,129.009918,12.623504,71.051826,5.759941,60.431179,8.028833,234.555176,5.757223,45.845711,33.902363,22.48,12.78843,29.831171,8.27,105.235786,65.038826,76.753265,93.69799,81.38269,411.361084,161.466217,11.183376,11.54486,13.85,135.975555,9.102853,107.580544,6.312845,17.559999,28.853943,8.87,14.470768,11.903086,205.785019,22.944904,14.76,15.3,9.840174,7.87,7.848945,38.216026,189.809311,6.055538,12.237761,18.493458,18.203375,10.61,633.22998
2017-03-21,52.305134,33.220001,28.238258,150.990936,6.0,20.642683,22.32707,42.917812,44.067024,13.25,34.080002,122.176849,46.379532,237.724899,12.473195,24.688669,5.334107,24.371969,43.8032,44.259998,127.762863,12.613838,70.235481,5.647915,59.218773,8.308097,232.179459,5.710793,43.908566,32.540703,21.65,12.817516,29.714378,7.41,103.430107,65.645386,74.72007,91.020058,80.710846,413.960938,158.735748,10.953384,11.051489,13.85,133.779388,9.15117,108.294678,6.158638,17.08,28.105139,8.9,14.226613,11.855473,202.811462,22.34617,14.3,14.7,9.830235,7.86,7.783925,38.802464,188.943909,5.9359,12.2091,18.310547,18.014444,10.72,623.210022
2017-03-22,52.771969,33.689999,28.567539,151.100815,5.95,20.407572,22.404427,42.779499,44.076862,12.8,34.459999,123.980492,45.84655,239.294586,12.464037,24.707756,5.248989,24.324217,44.081375,44.330002,127.010689,12.720162,70.461685,5.685256,59.516903,8.178439,231.625107,5.664364,43.610546,34.081268,21.459999,12.856299,28.964949,7.62,104.392479,65.958443,74.271568,91.820465,80.404556,410.895447,158.666,10.579646,10.903479,13.0,133.740173,9.15117,108.959908,6.274293,17.379999,26.907051,8.87,14.405033,11.893562,204.657471,22.491028,13.82,14.4,9.879932,7.87,7.774636,38.880653,189.03241,6.00032,12.26642,18.377935,18.004999,10.48,620.380005
2017-03-23,52.821632,33.310001,28.627411,150.611359,6.1,20.360548,22.539801,42.888176,44.037514,13.1,34.540001,118.373528,46.515202,241.331177,12.454879,24.726843,5.239531,24.391069,44.041634,44.779999,126.515823,12.729829,70.815773,5.685256,59.338028,8.148518,232.911972,5.757223,44.305927,33.94212,21.65,12.856299,29.218002,7.5,104.323029,66.03672,75.048965,92.937096,80.285995,408.266541,158.337143,10.78089,10.952816,13.55,134.367661,9.15117,109.65448,6.226103,17.299999,26.208166,8.99,14.292348,11.864996,201.903427,22.664852,14.13,14.3,9.979328,7.88,7.765347,38.939301,188.953735,5.972712,12.218654,18.445324,17.967215,10.48,621.190002
2017-03-24,52.722309,32.560001,28.647364,149.562531,6.2,20.407572,22.510792,42.739979,43.998169,13.0,34.099998,116.628708,46.650875,242.19548,12.454879,24.688669,4.993632,24.362419,43.544888,44.57,125.466713,12.74916,70.805931,5.647915,58.831207,8.158492,234.931351,5.664364,44.156918,33.812912,21.42,12.87569,29.51972,7.16,103.62854,66.447609,74.082207,93.579399,80.019226,407.577789,158.307251,10.838387,11.298174,13.25,132.29895,9.228476,108.940331,6.303207,17.27,25.858725,9.25,14.395642,11.88404,199.568481,22.606911,14.17,14.95,9.999207,8.03,7.774636,39.193417,188.334167,5.991118,12.237761,18.397188,17.929428,10.46,614.330017
2017-03-27,52.881229,32.470001,28.757126,147.634689,6.4,20.313528,22.597818,42.789379,43.968658,12.95,33.860001,117.030602,46.29232,241.837845,12.445722,24.74593,4.946344,24.42927,44.349617,44.419998,124.961967,12.778158,70.658401,5.694592,58.026249,8.218333,236.960632,5.720079,44.206589,33.226498,21.379999,12.972645,28.935749,7.11,103.777359,66.67263,73.215103,93.875854,80.118034,413.398254,158.446777,11.087546,11.248837,12.55,133.259781,9.305782,108.010979,6.38031,17.02,25.059999,9.21,14.386253,11.874517,198.161514,22.635883,14.23,14.85,9.999207,7.96,7.774636,39.154327,187.272079,6.00032,12.285526,18.406816,17.910534,10.49,618.359985
2017-03-28,53.07988,32.919998,28.976648,148.194061,6.5,20.642683,22.665506,42.631302,43.968658,12.9,34.52,118.951866,46.340775,243.099533,12.564775,24.803188,4.955801,24.42927,42.8097,45.200001,125.704254,12.758827,71.120667,5.694592,58.791454,8.12857,238.099014,5.757223,44.504608,34.18066,21.58,12.904778,29.101208,7.34,104.055145,66.878075,73.803131,95.190117,80.908447,410.759644,163.130402,11.355869,11.692871,12.55,134.563736,9.344436,108.265327,6.370673,17.549999,25.010078,9.19,14.470768,11.969743,201.913391,23.186329,14.49,14.95,10.357032,8.06,7.793214,39.212963,187.8228,6.101553,12.333293,18.560848,18.146696,10.56,620.52002
2017-03-29,52.762035,32.91,29.236078,149.502594,6.6,20.642683,22.588148,42.483105,43.939148,12.95,35.040001,118.58918,46.639427,243.725418,12.583091,24.717299,4.88014,24.41017,42.879246,45.540001,124.437424,12.81682,70.402679,5.675921,59.477154,8.168465,238.900833,5.617935,45.100655,33.703579,21.610001,12.94356,29.189571,7.07,104.213898,66.281303,76.175201,93.184143,80.414444,412.302032,162.303284,11.767939,11.840881,12.5,134.102936,9.361064,108.245621,6.38031,17.58,25.459362,9.06,14.461375,11.950698,206.822784,23.167013,14.9,15.3,10.40673,8.1,7.811791,39.07613,187.517929,6.101553,12.400166,18.570475,18.297842,10.68,613.02002
2017-03-30,52.960686,33.490002,29.78488,148.503708,6.55,21.159925,22.56881,42.9277,43.821114,12.9,35.619999,118.138268,46.864643,247.252197,12.601407,24.755474,4.908514,24.41972,41.995037,45.91,125.605286,12.874813,71.130508,5.685256,59.983978,8.008885,237.376373,5.478647,45.696697,33.574368,21.5,12.904778,29.356483,7.23,104.31311,66.017159,76.992462,92.55172,80.661438,415.745819,163.369568,11.729608,11.840881,12.35,133.87587,9.341501,108.245621,6.351397,17.950001,25.908646,8.98,14.555282,11.99831,206.114319,23.360155,14.83,15.25,10.436548,8.03,7.821079,38.6754,188.107986,6.18438,12.361952,18.570475,18.363966,10.75,616.23999
2017-03-31,52.644047,34.400002,29.675119,148.094162,6.6,21.489079,22.626825,43.07589,43.683403,13.15,35.59,117.51091,46.962566,247.371429,12.592249,24.57415,4.851768,24.362419,42.163929,45.970001,126.238701,12.93281,71.228859,5.703928,59.805099,8.008885,236.505264,5.710793,45.746365,33.425282,21.700001,12.895081,29.513573,7.19,104.809174,66.242157,75.936005,91.128754,80.513237,418.937378,163.369568,11.432535,11.89022,12.85,133.569794,9.370847,108.935577,6.245379,17.959999,26.308008,8.9,14.70553,11.979265,203.55983,23.302212,14.96,15.25,10.40673,7.96,7.839656,38.7145,188.157166,6.221192,12.314186,18.580101,18.345074,10.7,614.659973
2017-04-03,52.972641,34.220001,29.18619,145.337265,6.6,21.253969,22.472113,41.929832,43.742424,13.0,34.869999,115.315178,46.825478,248.692719,12.509827,24.869993,4.813937,24.543871,43.266708,45.330002,127.416473,12.903811,71.464912,5.694592,60.113167,8.138544,235.277817,5.525076,44.90197,33.99181,21.15,12.933865,29.631393,7.1,104.203972,65.684517,74.141991,91.276985,80.345284,419.053833,162.402954,10.886303,11.988893,12.5,133.234116,9.292593,109.162285,6.303207,17.52,25.609123,8.87,14.649186,11.988788,203.619705,22.867649,14.94,15.2,10.476307,7.95,7.858234,38.69495,187.557281,6.239597,12.275973,18.599354,18.288395,10.74,609.630005
2017-04-04,52.395115,34.23,29.415684,142.880005,6.85,21.206945,22.684843,42.197666,43.457169,13.6,34.860001,115.707283,47.099651,249.328522,12.555617,25.070404,4.795022,24.658474,44.061504,45.450001,126.535614,12.913478,71.415733,5.694592,60.212543,8.188413,236.020218,5.478647,45.448345,34.001751,21.610001,12.953254,29.444845,7.19,104.670273,66.310654,74.141991,89.15242,80.651558,421.440186,159.532974,10.474234,12.038229,12.8,133.629044,9.243684,109.645256,6.274293,18.049999,25.509281,8.87,14.545891,11.96022,173.554718,22.790394,14.51,15.35,10.63534,8.0,7.811791,38.968616,187.036072,6.2488,12.295079,18.483833,18.4112,10.71,617.450012
2017-04-05,52.48473,33.849998,29.49551,142.580353,6.8,21.112904,22.30773,41.572735,43.083385,13.5,35.009998,115.315178,46.786308,248.623169,12.546458,24.774557,4.690988,24.572523,44.349617,45.459999,125.971481,12.896013,71.002647,5.666587,60.142979,8.108623,235.366898,5.385788,45.150326,33.296078,21.120001,12.921148,29.111027,6.83,104.382561,66.53566,72.826401,88.984428,80.444077,416.376404,158.646057,10.177159,11.89022,12.5,133.520432,9.214339,109.36927,6.255017,17.51,25.309601,9.02,14.480158,11.998523,170.032333,22.394457,14.31,14.75,10.565763,8.01,7.830369,39.07613,187.085251,6.258003,12.390613,18.416441,18.363966,10.8,612.200012
2017-04-06,52.922855,33.650002,29.964485,142.400558,6.85,21.489079,22.539801,41.761204,42.955509,13.55,35.389999,114.501579,47.481544,251.702911,12.592249,24.841364,4.728818,24.668022,44.6278,44.16,127.515442,12.983345,71.750145,5.703928,60.997627,7.929096,235.931137,5.385788,45.349007,33.276196,21.35,12.960065,29.376118,7.06,105.196106,66.956345,74.112106,88.371765,80.463852,414.940674,160.071091,10.186742,12.136904,12.8,133.471069,9.292593,110.571785,6.206828,17.74,25.659044,9.12,14.51772,12.027253,172.197662,22.433084,14.43,15.2,10.575703,7.97,7.858234,38.968616,186.741043,6.313221,12.428826,18.608982,18.486771,10.8,611.630005
2017-04-07,52.614174,33.73,30.3237,141.891129,6.75,21.300989,22.520462,41.56282,43.112896,13.55,33.02,115.119133,47.618633,249.398071,12.610566,24.74593,4.624784,24.629824,44.299946,43.380001,127.040375,13.05127,71.700974,5.694592,60.570305,7.998912,236.435989,5.617935,45.249664,33.405407,21.5,13.018445,29.395756,7.65,105.106812,67.210701,73.912773,88.114838,80.137794,419.315735,160.250458,10.177159,12.235579,12.4,133.29335,9.361064,110.069092,6.187552,18.209999,25.459362,9.68,14.489547,12.036827,172.74646,22.008181,14.28,15.2,10.545883,7.99,7.904677,38.802464,186.839401,6.313221,12.457485,18.628239,18.571787,10.76,611.72998
2017-04-10,52.49469,33.66,30.463396,142.680237,6.8,21.348013,22.32707,41.523136,42.876823,13.55,33.779999,115.51123,47.883015,246.040192,12.656354,24.822277,4.643699,24.620274,44.985455,44.240002,127.970711,13.128897,72.340279,5.731934,60.699497,8.028833,237.693146,5.710793,45.299332,33.534615,21.75,13.115742,29.680483,7.04,104.035309,67.455284,73.683533,87.986374,80.384796,420.819336,160.629135,10.474234,12.778285,12.55,134.033813,9.478444,111.15332,6.197189,18.23,25.908646,9.46,14.564673,12.12301,176.029373,22.780737,14.29,15.25,10.486246,8.0,7.904677,38.812237,186.564041,6.359236,12.543466,18.637865,18.656809,10.73,612.809998
2017-04-11,52.604221,34.389999,30.822609,143.299545,6.8,21.018856,22.298059,41.979435,43.129185,13.6,33.830002,114.966507,48.734921,236.781128,12.63804,25.003601,4.662615,24.610722,46.05843,44.02,128.686081,13.148305,72.53698,5.785557,60.40136,8.368361,236.693359,5.664364,45.547688,34.031574,21.75,13.125471,30.014301,7.11,104.779411,67.86618,74.570564,87.788742,80.197067,423.157227,162.054153,10.761724,12.186241,13.45,134.685425,9.40019,112.000992,6.120086,18.51,25.858725,9.68,14.66293,12.075129,177.296616,22.886963,14.73,15.05,10.466367,8.04,7.988277,38.802464,186.918076,6.419623,12.562571,18.685999,18.656809,10.75,615.570007
2017-04-12,52.325413,32.049999,30.692894,141.581482,6.7,21.583122,22.153017,42.108391,43.030216,13.5,32.98,114.471306,48.744713,237.337479,12.592249,25.041773,4.624784,24.658474,46.813484,43.41,128.248917,13.158008,72.14357,5.757333,58.503258,8.558097,235.4263,5.710793,44.653622,33.166866,21.360001,13.203308,30.456123,6.58,103.301132,67.817261,72.794128,87.610878,79.999481,424.961609,161.68544,10.665893,11.939556,12.8,133.786987,9.488226,112.000992,6.110448,17.790001,25.209761,9.38,14.492869,12.084707,174.550552,22.249603,14.65,14.9,10.476307,8.03,7.913967,38.988167,186.554199,6.354591,12.505252,18.618608,18.704039,10.74,607.400024
2017-04-13,52.106358,30.99,30.343657,140.732422,6.55,21.583122,21.882267,41.632252,42.228596,13.45,32.610001,113.758209,49.077641,233.373581,12.500669,24.955883,4.568038,24.706224,46.316742,43.029999,127.801804,13.206525,71.799332,5.766741,57.668491,8.188611,235.4263,5.757223,43.610546,32.809055,21.200001,13.21304,30.642668,6.38,102.805069,67.328102,72.075569,85.308449,79.614159,421.595428,160.718826,10.36882,11.594196,12.6,132.592377,9.4491,111.912285,6.023707,17.139999,24.960159,9.38,14.540108,12.113433,172.473526,21.930922,14.48,14.8,10.486246,8.0,7.932544,38.72427,185.521591,6.345301,12.447932,18.541594,18.51511,10.76,598.75
2017-04-17,53.231525,31.309999,30.303745,140.682465,6.65,21.677166,22.094999,41.870319,42.861977,13.55,33.369999,114.609962,49.577034,236.950027,12.564775,24.965425,4.634242,24.715773,46.426022,43.720001,128.477432,13.196823,72.320602,5.757333,58.562889,8.128695,233.743469,5.850081,44.256256,33.256317,21.620001,13.22277,30.888124,6.31,103.807121,67.86618,72.943825,85.881584,80.523125,423.923584,163.369568,10.483815,11.446186,13.15,134.132553,9.50779,113.420349,6.042983,16.940001,25.059999,9.26,14.530661,12.132586,174.820175,22.452398,14.88,14.95,10.496186,8.07,7.969699,38.978394,187.203247,6.391753,12.495699,18.647491,18.439539,10.81,609.659973
2017-04-18,52.803364,31.76,30.094202,140.752396,6.6,21.677166,22.190001,42.306782,42.980732,13.55,33.75,115.124969,49.625999,236.443359,12.546458,25.079947,4.530208,24.706224,46.167717,43.639999,127.712379,13.235636,72.664841,5.747927,58.533073,7.95893,232.011185,5.664364,44.554279,33.415348,21.870001,13.290877,31.143398,6.32,104.938156,68.003136,73.692322,85.506081,79.347382,424.874298,161.227036,10.579646,11.446186,12.95,133.550064,9.527353,113.686478,5.985155,16.92,24.660637,9.26,14.540108,12.142161,174.450684,22.423428,15.28,14.65,10.466367,8.1,7.951121,39.242287,187.065567,6.373171,12.428826,18.570475,18.326178,10.79,608.619995
2017-04-19,52.843193,31.299999,30.144093,142.260696,6.45,21.630146,22.27,42.306782,43.13908,13.6,33.439999,115.828156,49.880589,239.066086,12.528144,25.022686,4.596411,24.677574,45.084808,44.110001,128.427734,13.177415,72.359955,5.729112,58.493324,7.669333,233.951355,5.664364,44.653622,33.763214,22.43,13.251958,31.133579,6.28,105.007599,67.504204,73.921867,86.158272,78.794098,425.805573,162.203644,10.646728,11.298174,12.6,133.244003,9.40019,114.001892,5.917689,16.82,24.510876,9.62,14.568451,12.132586,173.971375,22.404114,15.27,14.7,10.37691,8.04,7.969699,38.909977,186.682037,6.391753,12.467038,18.618608,18.184483,10.77,607.52002
2017-04-20,52.902935,32.040001,30.92239,146.396072,6.45,21.677166,22.93,42.683723,43.525043,14.0,33.459999,118.066483,50.037262,258.915405,12.628881,24.994057,4.653157,24.553421,45.273567,44.639999,131.080551,13.148305,72.950081,5.729112,59.715656,7.639375,235.535187,5.664364,45.845711,34.280052,22.209999,13.251958,31.153217,6.82,104.690117,67.650948,76.356987,87.32431,79.189308,425.718231,164.007339,11.212125,11.298174,12.6,135.159317,9.39041,114.277885,5.975517,17.110001,25.25968,9.28,14.653482,12.151737,177.136856,22.732452,15.4,14.55,10.476307,8.09,7.988277,38.82201,187.98999,6.456785,12.543466,18.734133,18.165588,10.89,610.590027
2017-04-21,53.042339,31.700001,30.643002,146.675766,6.5,21.5361,23.32,42.7234,43.079697,13.75,33.41,118.086296,50.017681,257.812653,12.628881,25.079947,4.690988,24.553421,45.710705,43.830002,130.335373,13.16771,72.773033,5.738519,59.119396,7.609416,233.961273,5.757223,45.100655,34.449013,22.309999,13.232498,30.848852,6.72,104.273415,68.854279,75.987724,88.05555,78.774338,422.439392,162.74176,11.19296,11.495522,12.95,135.554245,9.370847,113.775185,6.023707,17.1,25.109919,9.19,14.719616,12.199616,177.396484,22.34617,15.16,14.45,10.466367,8.11,7.997565,39.056587,188.324341,6.428913,12.581678,18.782269,18.156143,10.94,603.140015
2017-04-24,54.207336,33.310001,31.341475,146.935471,6.4,21.395035,23.93,43.189617,43.673492,14.1,34.27,118.215042,48.979725,259.163788,12.738776,25.079947,4.908514,24.648922,45.362984,45.09,131.746246,13.1386,73.422188,5.738519,61.116875,7.449639,234.584885,5.757223,46.590763,35.244144,22.879999,13.154661,30.20085,7.12,105.989822,69.314087,77.165367,89.606972,79.930313,417.200989,165.870834,11.432535,11.446186,13.6,137.982956,9.39041,111.577156,6.10081,18.1,25.958565,9.23,14.889674,12.218767,177.656128,22.742107,15.4,14.85,10.486246,8.14,8.034719,39.164097,191.009064,6.447495,12.600784,18.945927,18.241161,10.98,611.390015
